gesture_index,gesture_name,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7
2,backward,121.3,267.2,126.9,358.4,385.5,340.5,337.4
2,backward,121.3,267.1,126.7,358.2,385.4,340.9,337.6
2,backward,121.4,267.3,127.0,358.7,385.6,341.1,337.5
2,backward,121.3,267.0,126.9,358.7,385.7,340.6,337.6
2,backward,121.3,267.0,127.0,358.8,385.4,341.1,337.3
2,backward,121.5,267.3,127.0,358.8,385.7,340.9,337.6
2,backward,121.6,267.1,126.8,358.7,385.5,340.5,337.6
2,backward,121.8,267.3,127.2,359.1,385.9,341.1,337.6
2,backward,121.6,267.3,126.9,359.0,385.7,341.0,337.3
2,backward,121.4,267.0,127.0,358.3,385.1,340.8,337.2
2,backward,121.5,267.5,127.1,358.8,385.5,340.9,337.4
2,backward,121.7,267.8,127.2,359.4,385.7,341.2,337.7
2,backward,121.6,267.7,127.0,358.7,385.1,340.9,337.3
2,backward,121.7,267.5,127.1,358.9,385.6,340.9,337.9
2,backward,121.5,267.3,126.8,358.7,385.5,340.6,337.1
2,backward,121.3,267.3,126.8,358.5,385.4,340.7,337.5
2,backward,121.6,267.5,126.7,358.5,385.2,340.7,337.5
2,backward,121.5,267.6,126.9,358.9,385.5,340.8,337.1
2,backward,121.5,267.5,126.8,358.0,384.6,340.4,336.8
2,backward,121.7,267.6,127.1,358.6,386.0,340.9,337.6
2,backward,121.5,267.8,126.7,358.5,384.9,340.1,337.1
2,backward,121.6,267.7,126.8,358.2,385.1,340.6,336.9
2,backward,121.6,268.1,126.9,358.7,385.9,340.3,337.4
2,backward,121.5,267.9,126.8,358.2,385.1,340.2,336.6
2,backward,121.6,268.0,126.9,358.6,384.9,340.8,337.1
2,backward,121.8,268.3,127.1,358.4,385.0,340.8,337.2
2,backward,121.8,268.0,126.8,358.5,384.9,340.3,336.7
2,backward,121.6,268.1,126.8,358.1,384.9,340.3,336.7
2,backward,121.8,268.3,126.8,358.3,385.2,340.7,337.0
2,backward,121.6,267.9,126.8,358.0,384.4,340.1,336.7
2,backward,121.7,268.1,126.8,358.0,385.0,340.4,336.5
2,backward,121.5,268.0,126.4,358.0,384.4,339.9,336.2
2,backward,121.6,267.8,126.7,357.8,384.9,340.0,336.2
2,backward,121.7,268.1,126.6,357.6,384.6,339.8,336.1
2,backward,121.8,268.1,126.8,358.4,385.0,340.1,336.7
2,backward,121.8,268.1,126.9,357.7,384.5,339.9,336.2
2,backward,121.7,267.8,126.6,357.8,384.2,339.6,336.8
2,backward,121.7,268.4,127.0,358.5,385.1,340.8,336.6
2,backward,121.7,268.4,126.8,358.0,384.9,340.3,336.6
2,backward,121.8,268.4,126.7,357.6,384.5,339.8,336.2
2,backward,121.5,268.1,126.8,357.3,384.5,339.6,336.4
2,backward,121.7,268.0,126.7,357.8,384.7,339.8,336.6
2,backward,121.8,268.5,126.7,358.4,384.8,340.3,336.6
2,backward,121.8,268.0,126.7,357.4,384.4,339.7,336.0
2,backward,121.6,267.9,126.6,358.0,385.0,340.2,336.3
2,backward,121.7,268.0,126.4,357.5,384.3,339.5,335.9
2,backward,121.7,268.0,126.5,357.2,383.7,339.2,335.7
2,backward,121.4,268.0,126.5,357.5,384.2,339.4,335.9
2,backward,121.8,268.4,126.5,357.7,384.2,339.8,335.9
2,backward,121.8,268.6,126.8,357.9,384.4,339.8,336.3
2,backward,121.7,268.1,126.4,357.3,384.4,339.4,335.6
2,backward,121.7,268.9,126.8,357.6,384.6,339.5,335.9
2,backward,121.4,268.2,126.5,357.3,384.1,339.4,335.6
2,backward,121.7,268.6,126.7,357.1,384.2,339.7,335.6
2,backward,121.6,268.7,126.7,357.4,384.3,339.5,335.8
2,backward,121.6,268.3,126.7,357.2,384.1,339.8,335.6
2,backward,121.8,268.6,126.8,357.6,384.4,340.1,335.6
2,backward,121.7,268.2,126.8,357.0,383.9,339.5,336.0
2,backward,121.7,268.0,126.6,356.8,383.9,339.2,335.3
2,backward,121.6,268.7,126.5,357.4,384.0,339.7,335.8
2,backward,121.6,268.5,126.7,357.6,383.9,339.7,335.9
2,backward,121.8,268.5,126.6,357.4,384.4,339.9,335.9
2,backward,121.5,268.3,126.6,357.1,384.4,339.6,335.8
2,backward,121.4,267.9,126.4,357.3,383.9,339.0,335.1
2,backward,121.5,268.0,126.6,357.0,384.5,339.0,335.4
2,backward,121.6,268.1,126.5,357.1,383.9,339.1,335.7
2,backward,121.5,268.1,126.6,356.7,383.7,339.3,335.2
2,backward,121.5,267.8,126.7,356.6,383.9,339.3,335.4
2,backward,121.6,268.1,126.6,357.1,384.0,339.1,335.4
2,backward,121.7,268.3,126.6,356.9,384.4,339.5,335.7
2,backward,121.6,268.2,126.6,356.5,384.0,339.2,335.3
2,backward,121.2,267.7,126.5,356.6,383.5,339.2,335.2
2,backward,121.6,268.1,126.8,357.0,383.8,339.4,335.6
2,backward,121.7,267.5,126.5,356.8,383.8,339.1,335.3
2,backward,121.6,267.8,126.7,356.7,383.9,339.3,335.6
2,backward,121.6,267.6,126.8,357.0,383.9,339.3,335.2
2,backward,121.5,267.7,126.7,356.6,383.6,339.5,335.6
2,backward,121.5,267.9,126.7,356.4,383.9,339.2,335.1
2,backward,121.6,268.0,126.8,357.1,384.0,339.1,335.5
2,backward,121.5,267.8,126.8,356.8,383.8,339.0,335.4
2,backward,121.6,268.1,126.7,356.9,384.0,339.0,335.5
2,backward,121.6,268.0,126.6,357.3,384.1,339.3,335.8
2,backward,121.3,268.0,126.6,356.8,383.5,339.0,335.1
2,backward,121.6,268.2,126.7,356.9,383.9,339.1,335.0
2,backward,121.6,267.8,126.7,356.5,383.3,339.0,335.1
2,backward,121.4,267.4,126.4,356.4,383.0,338.9,335.0
2,backward,121.4,267.5,126.5,356.5,383.3,339.1,335.1
2,backward,121.4,267.7,126.6,356.7,383.8,339.0,335.2
2,backward,121.8,267.8,126.7,356.8,384.0,339.2,335.4
2,backward,121.3,267.6,126.5,356.6,383.4,338.9,335.2
2,backward,121.5,267.9,126.7,356.7,383.6,339.2,335.0
2,backward,121.7,267.7,126.9,356.6,383.5,338.9,335.0
2,backward,121.6,267.9,126.8,356.9,383.8,338.9,335.3
2,backward,121.5,267.7,126.6,356.6,383.7,338.6,335.0
2,backward,121.4,267.5,126.6,356.3,383.1,338.8,334.8
2,backward,121.5,268.0,126.9,356.7,383.8,338.8,335.2
2,backward,121.6,267.4,126.6,356.8,383.5,339.0,335.0
2,backward,121.4,267.6,126.8,356.7,383.4,339.2,335.5
2,backward,121.6,267.9,126.9,356.7,383.6,338.5,335.1
2,backward,121.5,267.9,126.9,356.8,383.2,339.0,335.1
2,backward,121.5,267.4,126.5,356.3,383.0,338.6,334.5
2,backward,121.7,267.7,126.7,356.6,383.4,339.3,335.1
2,backward,121.4,267.5,126.7,356.4,383.5,338.5,334.9
2,backward,121.6,267.7,126.5,356.2,383.4,338.8,335.0
2,backward,121.7,268.3,126.9,356.6,383.9,339.5,335.2
2,backward,121.4,267.7,126.7,356.5,383.2,339.1,335.1
2,backward,121.3,267.8,126.6,356.3,383.0,338.6,334.6
2,backward,121.6,267.9,126.6,356.1,383.3,338.7,334.7
2,backward,121.6,267.9,126.7,356.5,383.0,338.6,334.9
2,backward,121.4,268.0,126.6,356.3,383.5,338.5,334.4
2,backward,121.4,267.9,126.7,355.9,383.0,338.6,334.6
2,backward,121.6,268.2,126.7,356.2,383.2,338.9,335.0
2,backward,121.7,268.3,126.8,356.5,383.3,338.9,335.0
2,backward,121.6,268.3,126.9,356.3,383.4,338.7,334.8
2,backward,121.5,268.2,126.6,356.3,383.1,338.6,335.0
2,backward,121.3,267.9,126.7,355.9,383.0,338.6,334.7
2,backward,121.4,268.0,126.4,355.4,382.4,338.3,334.0
2,backward,121.7,268.4,126.7,356.0,383.3,338.7,335.1
2,backward,121.6,268.1,126.6,356.0,383.2,338.8,334.7
2,backward,121.4,268.2,126.7,356.1,382.9,338.9,334.6
2,backward,121.4,268.3,126.7,356.3,383.2,338.5,334.6
2,backward,121.4,267.6,126.6,355.9,382.8,337.9,334.4
2,backward,121.6,268.1,126.7,356.4,383.2,338.8,334.6
2,backward,121.6,267.9,126.6,356.1,383.9,338.4,334.5
2,backward,121.7,268.1,126.9,355.6,383.1,338.6,334.5
2,backward,121.6,268.0,126.7,355.7,383.0,338.4,334.5
2,backward,121.5,268.1,127.0,355.6,382.5,338.0,334.0
2,backward,121.5,268.0,126.8,355.7,382.8,338.3,334.2
2,backward,121.6,268.3,126.9,355.7,382.8,338.8,334.6
2,backward,121.7,268.2,126.9,355.6,382.7,338.4,334.5
2,backward,121.4,268.0,126.6,355.3,382.5,338.2,334.3
2,backward,121.5,267.9,126.7,355.7,382.4,338.6,334.6
2,backward,121.5,267.9,126.7,355.8,382.6,338.2,334.0
2,backward,121.5,268.1,126.9,355.2,382.1,338.0,334.2
2,backward,121.7,268.2,126.9,355.4,382.3,337.9,333.8
2,backward,121.6,268.1,126.6,354.9,382.0,337.5,333.4
2,backward,121.7,268.2,127.0,355.2,382.5,338.1,334.1
2,backward,121.5,268.2,126.8,355.1,382.5,337.9,333.9
2,backward,121.7,268.2,126.7,355.2,382.3,337.8,333.8
2,backward,121.5,267.9,126.8,354.8,382.1,337.8,333.2
2,backward,121.7,268.1,126.9,355.0,382.0,338.4,334.1
2,backward,121.5,267.8,126.5,355.2,382.0,337.5,333.4
2,backward,121.6,268.1,126.8,355.2,382.4,337.7,334.3
2,backward,121.7,268.2,127.0,355.2,382.6,338.0,334.2
2,backward,121.8,268.6,127.0,355.8,382.6,338.4,334.6
2,backward,121.8,268.5,127.2,355.9,382.7,338.2,334.2
2,backward,121.6,267.6,127.0,355.1,382.1,337.8,333.9
2,backward,121.7,268.1,126.8,355.7,382.6,338.0,334.1
2,backward,121.8,268.4,127.0,355.7,382.8,338.3,334.0
2,backward,121.6,268.1,126.8,355.5,382.8,337.8,333.7
2,backward,121.9,268.1,126.9,355.4,382.5,338.1,334.1
2,backward,121.8,268.0,126.8,355.4,382.5,338.1,334.1
2,backward,121.6,268.0,126.7,355.2,382.5,338.2,334.3
2,backward,121.7,268.3,126.8,355.4,382.3,338.2,334.2
2,backward,121.5,267.7,126.5,354.7,382.2,337.7,333.7
2,backward,121.9,268.3,126.8,354.8,382.9,338.1,334.1
2,backward,121.8,268.3,126.9,355.5,382.5,338.1,334.2
2,backward,121.9,268.2,126.8,355.1,382.5,338.0,334.1
2,backward,121.9,268.1,126.8,355.0,381.9,338.0,333.8
2,backward,122.1,268.9,126.8,355.4,382.8,338.5,334.2
2,backward,121.8,268.6,126.7,355.3,382.1,337.9,334.0
2,backward,122.0,269.0,126.7,355.2,382.7,338.4,334.2
2,backward,122.0,268.6,126.7,355.0,382.4,338.0,334.0
2,backward,121.9,268.5,126.7,355.2,382.5,338.0,334.0
2,backward,122.0,269.0,127.0,355.8,382.8,338.5,334.4
2,backward,122.0,268.7,126.7,355.0,381.8,337.7,333.6
2,backward,121.8,268.8,126.6,354.8,381.8,337.8,333.7
2,backward,122.0,269.1,126.7,354.8,382.2,338.0,333.5
2,backward,122.1,269.5,126.8,355.2,382.2,338.1,333.6
2,backward,121.9,269.0,126.7,355.0,382.2,338.0,334.0
2,backward,122.1,270.0,126.8,355.5,382.4,338.4,334.3
2,backward,121.7,269.3,126.5,354.7,381.5,337.6,333.2
2,backward,122.1,269.6,126.6,355.2,381.9,337.7,333.6
2,backward,121.7,269.3,126.5,354.5,381.8,337.2,333.2
2,backward,122.0,269.6,126.9,355.1,381.9,337.9,333.9
2,backward,122.1,269.8,126.8,355.0,382.2,337.5,333.9
2,backward,121.8,269.4,126.7,354.7,382.4,337.8,333.8
2,backward,121.8,269.7,126.6,354.7,381.8,337.8,333.3
2,backward,121.9,269.3,126.6,354.7,382.3,337.6,333.6
2,backward,122.1,269.5,126.9,355.1,382.3,337.6,333.5
2,backward,121.8,269.3,126.7,354.8,381.9,337.5,333.2
2,backward,122.1,269.7,126.7,354.8,381.8,337.8,333.8
2,backward,122.0,269.7,126.8,355.0,382.1,337.6,333.8
2,backward,121.8,269.7,126.6,354.5,381.7,337.5,333.5
2,backward,122.0,269.6,126.7,354.6,381.4,337.9,333.5
2,backward,122.0,269.4,126.8,354.7,381.9,338.0,333.6
2,backward,121.9,269.4,126.9,355.0,381.8,338.3,333.8
2,backward,121.9,269.3,126.6,354.4,382.0,337.5,333.5
2,backward,121.8,269.1,126.8,354.7,382.1,337.4,333.8
2,backward,121.8,269.1,126.5,354.9,382.5,337.9,333.5
2,backward,121.9,269.0,126.9,354.8,382.2,337.9,333.7
2,backward,121.8,268.9,126.7,354.8,381.8,337.6,333.7
2,backward,121.9,268.8,126.6,354.8,381.9,338.1,333.6
2,backward,121.9,268.8,126.6,354.9,382.2,337.8,333.6
2,backward,121.8,268.7,126.7,355.1,382.2,338.0,333.7
2,backward,121.9,268.5,126.9,354.5,382.0,337.9,333.7
2,backward,121.8,268.5,126.9,354.9,382.2,338.1,333.7
2,backward,121.7,268.6,126.7,354.7,381.9,337.6,333.6
2,backward,121.9,268.9,126.7,355.1,382.0,337.8,333.7
2,backward,121.9,268.3,126.7,354.6,381.7,337.5,333.2
2,backward,121.9,268.6,126.7,355.2,382.3,337.8,333.9
2,backward,121.8,268.2,126.7,355.0,381.8,337.7,333.3
2,backward,121.8,268.8,126.8,354.9,382.2,337.6,333.6
2,backward,121.9,268.9,126.9,354.7,382.2,337.7,333.8
2,backward,121.9,268.5,126.7,354.4,382.2,337.9,333.5
2,backward,122.0,268.9,126.8,355.1,382.0,338.0,333.2
2,backward,121.6,268.9,127.0,354.9,381.9,337.6,333.4
2,backward,121.9,268.9,126.8,354.7,382.2,338.0,333.7
2,backward,122.0,268.6,126.7,354.3,381.3,337.6,333.2
2,backward,121.9,269.1,126.8,355.0,382.4,338.0,333.9
2,backward,121.9,268.9,126.6,354.3,381.3,337.4,332.9
2,backward,121.7,268.9,126.6,354.1,381.6,337.5,333.4
2,backward,121.9,268.8,126.7,354.3,381.5,337.5,333.3
2,backward,122.0,269.2,126.8,355.0,382.2,337.9,333.8
2,backward,121.7,268.9,126.9,354.5,381.4,337.5,333.4
2,backward,121.9,269.0,126.8,354.9,382.2,337.5,333.4
2,backward,121.9,269.2,126.8,354.5,382.0,337.5,333.7
2,backward,121.8,269.3,126.7,354.4,381.5,337.4,333.3
2,backward,121.9,269.1,126.8,354.3,381.5,337.7,333.1
2,backward,122.0,269.3,127.0,354.9,381.9,337.9,333.6
2,backward,121.8,269.1,126.7,354.7,381.1,337.4,332.8
2,backward,121.7,269.3,126.6,354.3,381.5,337.2,333.1
2,backward,121.6,269.3,126.7,354.5,381.9,337.3,332.8
2,backward,121.9,269.5,126.7,354.1,381.2,337.5,332.9
2,backward,121.9,269.8,126.9,354.4,381.5,337.4,333.1
2,backward,121.8,269.7,126.6,354.1,381.2,337.1,333.0
2,backward,121.9,269.7,126.8,354.3,381.6,337.5,333.2
2,backward,121.8,269.9,126.8,354.3,381.3,337.2,332.8
2,backward,122.0,269.8,126.5,354.0,381.3,337.5,333.2
2,backward,121.8,270.0,126.7,354.0,381.2,337.3,333.1
2,backward,121.8,269.7,126.8,354.0,381.2,337.2,332.9
2,backward,121.7,270.1,126.8,354.2,381.5,337.0,332.7
2,backward,121.7,269.9,126.5,353.8,380.7,336.7,332.3
2,backward,121.9,270.0,126.4,353.8,380.8,337.2,333.0
2,backward,121.9,270.1,126.7,353.5,380.6,336.6,332.6
2,backward,121.9,270.5,127.1,354.6,381.6,337.5,333.2
2,backward,122.1,270.4,126.8,354.2,381.6,337.5,332.8
2,backward,122.0,270.9,126.8,354.0,380.9,337.4,333.2
2,backward,122.0,270.0,126.6,353.9,381.1,337.3,333.2
2,backward,122.0,270.6,126.8,354.0,381.5,337.6,333.2
2,backward,122.2,270.7,126.8,354.2,381.4,338.0,333.3
2,backward,122.1,270.3,126.6,353.6,380.6,336.8,332.8
2,backward,122.0,270.5,126.9,353.8,381.3,337.9,333.5
2,backward,122.2,270.8,126.8,354.2,381.8,337.6,333.3
2,backward,122.1,270.4,126.7,354.3,381.5,337.5,333.9
2,backward,122.0,270.3,126.5,353.9,381.1,337.1,333.2
2,backward,122.3,270.9,126.7,354.2,381.4,337.8,334.0
2,backward,122.2,270.0,126.6,354.1,381.2,337.4,333.1
3,left,128.4,282.9,133.8,349.2,375.8,337.1,340.4
3,left,128.3,283.1,133.8,349.0,375.8,337.1,340.3
3,left,128.4,282.5,133.7,348.4,375.3,337.1,340.0
3,left,128.8,283.1,133.8,349.0,375.7,338.0,340.6
3,left,128.3,282.9,133.8,348.8,375.9,337.5,340.2
3,left,128.3,283.0,133.7,348.8,375.5,337.1,340.4
3,left,128.4,282.8,133.8,348.9,375.5,337.4,340.2
3,left,128.5,282.6,133.5,348.3,375.5,337.1,340.0
3,left,128.2,282.6,133.3,348.0,375.3,337.0,339.8
3,left,128.3,283.1,133.6,348.6,375.4,337.3,340.2
3,left,128.6,283.2,133.8,349.1,376.3,337.6,340.5
3,left,128.5,283.1,133.6,348.3,375.3,336.8,339.8
3,left,128.4,282.8,133.6,348.4,375.2,337.1,339.6
3,left,128.5,282.8,133.5,348.5,375.7,337.1,339.9
3,left,128.3,282.8,133.2,348.4,375.4,336.9,339.5
3,left,128.6,282.8,133.7,348.6,375.6,337.5,340.2
3,left,128.4,282.8,133.4,348.3,375.0,336.8,339.9
3,left,128.3,282.5,133.4,348.1,374.8,336.8,339.8
3,left,128.4,282.5,133.4,348.1,375.5,336.9,339.6
3,left,128.4,282.9,133.3,348.4,375.5,337.1,339.9
3,left,128.5,282.9,133.6,347.8,375.1,336.5,339.7
3,left,128.4,283.1,133.5,348.0,374.7,336.6,339.2
3,left,128.6,283.6,133.8,348.3,375.5,336.9,339.5
3,left,128.6,283.8,133.6,348.5,375.4,336.9,339.6
3,left,128.7,283.8,133.5,348.2,375.1,336.9,339.7
3,left,128.7,283.9,133.7,348.3,375.3,337.3,339.9
3,left,128.7,284.2,133.7,348.0,375.2,336.9,339.6
3,left,128.6,283.8,133.5,348.4,375.1,337.2,339.6
3,left,128.4,283.8,133.7,348.0,375.1,336.6,339.1
3,left,128.5,283.7,133.6,347.8,375.0,336.7,339.7
3,left,128.5,283.8,133.6,347.8,375.1,336.3,339.3
3,left,128.3,283.0,133.3,347.8,374.7,336.2,339.1
3,left,128.4,283.4,133.3,348.1,374.9,336.5,339.3
3,left,128.5,283.4,133.6,348.1,375.2,337.1,339.5
3,left,128.2,283.1,133.5,348.2,375.1,337.1,339.5
3,left,128.2,282.8,133.3,347.8,374.7,336.4,339.2
3,left,128.4,283.1,133.4,347.8,375.7,336.9,339.5
3,left,128.5,283.0,133.2,348.1,375.3,336.5,339.3
3,left,128.3,283.0,133.5,348.1,375.0,336.6,339.2
3,left,128.2,282.6,133.3,348.1,375.5,336.6,339.4
3,left,128.0,282.4,133.1,348.1,375.0,336.6,339.1
3,left,128.1,282.5,133.3,347.6,375.6,336.2,338.9
3,left,128.1,282.5,133.2,347.8,375.3,336.9,339.1
3,left,128.3,282.4,133.2,348.2,375.5,336.9,339.2
3,left,128.2,282.0,132.8,348.1,375.4,337.1,339.5
3,left,128.0,281.9,132.8,347.9,375.1,336.8,339.1
3,left,127.8,281.8,132.8,347.6,375.5,336.8,338.9
3,left,127.9,281.2,132.6,348.0,375.3,336.6,338.9
3,left,127.5,280.9,132.3,347.7,375.3,336.7,338.7
3,left,127.6,280.9,132.5,347.6,375.0,336.6,338.7
3,left,127.7,281.0,132.4,348.4,375.7,337.0,339.0
3,left,127.2,280.5,132.1,347.6,375.0,336.6,338.4
3,left,127.6,280.6,132.1,348.4,375.5,336.8,339.0
3,left,127.4,280.7,132.1,348.2,375.7,337.0,338.9
3,left,127.2,279.8,131.8,347.7,375.2,336.6,338.3
3,left,127.3,280.1,132.0,348.1,375.6,336.9,339.1
3,left,127.2,279.7,131.9,348.0,375.2,336.7,338.6
3,left,127.1,279.6,131.7,348.0,375.5,336.7,338.5
3,left,126.7,279.5,131.6,347.7,375.6,336.8,338.4
3,left,127.1,279.3,131.7,348.1,376.0,337.0,338.9
3,left,126.8,278.9,131.2,347.8,375.3,336.4,338.1
3,left,126.7,278.4,131.2,347.9,375.4,336.8,338.4
3,left,126.7,278.4,131.3,348.0,375.7,336.4,338.2
3,left,126.5,278.4,131.1,348.4,375.9,336.5,338.3
3,left,126.6,277.9,131.0,348.1,375.9,336.5,338.4
3,left,126.4,278.0,131.2,348.2,375.7,336.6,337.9
3,left,126.6,277.4,130.9,348.2,376.3,336.6,338.1
3,left,126.2,277.4,130.8,348.4,375.8,336.4,338.0
3,left,126.3,277.2,130.7,348.6,376.1,337.0,338.5
3,left,126.2,276.8,130.7,348.5,375.8,337.0,338.1
3,left,126.1,276.8,130.6,348.8,376.1,337.1,338.4
3,left,126.1,276.6,130.3,348.4,375.8,336.6,338.0
3,left,126.1,276.9,130.4,349.2,376.7,337.4,338.4
3,left,126.0,276.4,130.3,348.3,376.0,336.8,338.3
3,left,126.2,276.6,130.5,348.7,376.4,337.3,338.6
3,left,126.2,276.4,130.4,348.9,376.6,337.1,338.1
3,left,125.9,276.4,130.2,348.5,375.9,337.0,337.6
3,left,125.9,276.5,130.5,348.9,376.4,337.0,338.3
3,left,126.1,276.2,130.4,349.1,376.5,336.8,338.0
3,left,125.7,276.0,130.2,348.6,375.6,336.7,337.7
3,left,125.8,275.9,130.2,349.1,376.6,337.0,338.0
3,left,125.9,276.3,130.1,349.2,376.5,337.2,337.8
3,left,125.8,276.1,130.4,349.4,376.5,337.3,338.2
3,left,125.8,275.8,129.9,348.9,376.5,336.7,337.6
3,left,125.6,275.8,129.9,348.8,376.5,336.6,337.8
3,left,125.6,275.3,129.9,348.9,376.5,336.8,337.5
3,left,125.8,275.4,130.1,348.9,376.0,336.7,337.4
3,left,126.0,276.0,130.0,349.3,376.9,337.5,338.1
3,left,125.8,276.0,130.2,349.0,376.5,336.7,337.8
3,left,125.8,275.8,130.0,349.6,376.7,337.2,338.0
3,left,125.4,275.6,129.9,348.7,376.1,336.4,337.5
3,left,125.6,275.8,129.9,349.1,376.6,336.9,338.2
3,left,125.6,275.6,130.0,349.4,376.5,337.0,337.9
3,left,125.5,275.4,129.8,348.9,376.4,336.5,337.6
3,left,125.8,275.7,130.0,349.4,377.2,337.1,337.5
3,left,125.5,275.6,129.9,349.2,376.8,336.8,337.5
3,left,125.7,275.5,129.7,349.0,376.3,336.9,338.0
3,left,125.7,275.6,129.8,349.3,376.7,337.1,337.4
3,left,125.5,275.7,129.8,349.4,376.8,337.0,337.5
3,left,125.7,275.8,129.8,349.5,377.0,337.4,337.8
3,left,125.5,275.0,129.8,349.0,376.0,336.8,337.6
3,left,125.4,275.0,129.6,349.0,376.4,336.5,337.1
3,left,125.5,275.4,129.8,349.0,376.8,336.8,337.1
3,left,125.6,275.2,129.6,349.2,376.8,337.1,337.6
3,left,125.7,274.9,129.7,348.8,376.8,336.7,337.5
3,left,125.5,275.0,129.8,349.2,376.7,336.8,337.7
3,left,125.6,274.8,129.9,349.2,376.4,336.7,337.6
3,left,125.4,274.8,129.7,349.0,376.6,336.6,337.4
3,left,125.5,274.8,129.6,348.7,376.0,336.8,337.5
3,left,125.5,274.9,129.9,349.2,376.3,337.3,337.6
3,left,125.5,274.6,129.8,349.5,376.2,336.8,337.5
3,left,125.4,274.4,130.0,349.5,376.6,337.1,337.8
3,left,125.4,274.1,129.6,349.2,376.5,337.3,337.9
3,left,125.4,273.7,129.7,349.4,375.9,336.4,337.6
3,left,125.1,273.3,129.4,348.9,376.1,336.2,337.5
3,left,124.9,272.8,129.5,349.2,376.4,336.6,337.7
3,left,125.2,272.6,129.5,349.5,376.2,336.7,337.6
3,left,125.0,271.9,129.4,349.0,376.1,336.7,337.9
3,left,125.0,271.9,129.3,349.6,376.5,337.1,338.2
3,left,125.0,271.2,129.3,349.3,376.6,336.7,338.0
3,left,124.8,270.8,129.2,349.3,376.0,336.8,337.8
3,left,124.8,270.1,128.6,348.9,375.7,336.4,337.3
3,left,124.8,270.4,129.0,349.3,376.6,336.7,338.4
3,left,124.9,270.3,128.9,349.0,376.0,336.2,337.6
3,left,124.8,270.5,129.0,349.3,376.3,336.5,337.9
3,left,124.7,270.6,128.8,349.6,376.2,336.4,337.8
3,left,124.9,270.2,129.1,348.7,375.6,336.0,337.7
3,left,124.8,270.4,128.9,349.3,376.1,336.2,337.4
3,left,124.6,270.4,129.1,349.4,375.8,336.5,337.5
3,left,124.6,270.1,128.8,349.6,375.8,336.4,337.6
3,left,124.8,270.9,129.0,349.5,376.1,336.5,338.0
3,left,124.6,270.5,129.1,349.3,376.2,336.7,338.0
3,left,124.8,270.6,129.0,349.1,375.8,335.8,337.5
3,left,124.7,270.4,128.9,349.3,375.8,336.0,337.4
3,left,124.9,270.7,129.0,349.1,376.1,336.6,337.7
3,left,124.8,270.3,128.8,349.4,375.4,336.1,337.7
3,left,124.7,270.6,129.2,349.6,376.5,336.7,338.1
3,left,124.5,270.4,128.9,349.5,376.1,336.2,338.0
3,left,124.7,270.3,129.0,349.5,376.5,336.4,337.8
3,left,124.6,270.0,128.9,349.5,376.3,336.2,337.6
3,left,124.3,269.6,128.5,349.0,375.6,336.3,337.5
3,left,124.8,270.2,128.8,349.4,375.9,336.0,337.6
3,left,124.8,270.0,129.0,349.5,375.8,336.1,337.6
3,left,124.5,269.5,128.6,349.1,376.2,335.9,337.2
3,left,124.5,269.6,128.8,349.4,376.2,336.5,337.9
3,left,124.4,269.7,128.8,349.6,376.8,336.4,337.6
3,left,124.3,269.3,128.5,349.4,376.1,336.5,337.7
3,left,124.6,269.7,128.4,350.2,376.7,336.6,337.9
3,left,124.2,269.5,128.4,349.1,375.8,336.1,337.8
3,left,124.2,269.2,128.4,349.3,376.0,336.2,337.4
3,left,124.4,269.2,128.3,349.6,376.8,336.7,337.7
3,left,124.3,269.5,128.3,349.8,377.0,336.5,337.7
3,left,124.2,269.0,128.1,349.2,375.7,336.4,337.2
3,left,123.9,268.6,128.0,348.6,375.2,335.5,336.7
3,left,124.0,269.4,128.0,349.3,376.3,336.3,337.1
3,left,124.2,269.2,128.0,349.7,376.7,336.3,337.3
3,left,124.0,269.3,127.8,349.2,376.9,336.3,337.4
3,left,123.9,268.9,127.8,348.9,376.2,336.0,337.1
3,left,124.1,269.4,128.0,349.5,377.0,337.0,336.9
3,left,123.8,269.2,127.9,349.2,376.2,336.7,336.8
3,left,124.1,269.1,127.8,349.0,376.2,336.1,337.0
3,left,123.9,269.4,128.0,349.0,376.2,336.1,336.7
3,left,124.2,269.4,127.9,349.6,376.8,336.3,336.9
3,left,124.0,269.5,127.9,349.3,376.9,336.2,336.9
3,left,124.1,269.4,127.9,349.4,376.3,336.1,337.1
3,left,124.0,269.9,127.8,349.6,376.7,336.1,337.1
3,left,124.0,269.7,128.0,350.0,376.9,336.6,336.8
3,left,123.9,269.1,127.7,348.9,376.1,335.9,336.5
3,left,124.1,269.4,128.1,349.8,376.6,336.4,337.2
3,left,124.2,269.2,127.9,349.4,376.5,336.4,336.9
3,left,124.4,269.9,128.2,349.9,376.4,336.5,336.9
3,left,124.0,269.4,127.9,350.0,376.7,336.3,336.7
3,left,124.1,269.5,128.0,349.4,376.4,335.9,336.8
3,left,124.1,269.5,127.9,349.5,376.5,336.1,336.9
3,left,124.1,270.0,127.9,349.0,376.2,335.7,336.8
3,left,124.4,270.4,128.2,349.4,376.4,335.9,337.1
3,left,124.2,270.0,128.1,349.1,375.9,335.9,336.6
3,left,124.3,270.5,128.2,348.8,376.0,336.0,336.6
3,left,124.5,271.7,128.5,349.6,376.0,336.3,337.4
3,left,124.8,272.2,128.8,349.1,376.0,336.5,336.7
